Month,Commissioner / Provider,Practice plus Code,Comparator Description,Age Band,Numerator,Denominator,Value
Feb-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WELLSPRING MEDICAL PRACT. (A87612),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,89,5.61797752808989
Feb-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WEST FARM SURGERY (A86005),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,54,3.7037037037037
Feb-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WHITLEY BAY HEALTH CENTRE (A87005),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,230,2.17391304347826
Feb-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WIDEOPEN MEDICAL CENTRE (A87012),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,96,5.20833333333333
Feb-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WOODLANDS PARK HEALTH CTR (A87017),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,80,5
Feb-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BRIDGE MEDICAL (A87023) ( C 01-May-25 ),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,66,3.03030303030303
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,ALNWICK MEDICAL GROUP (A84006),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,11,333,3.3033033033033
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BEDLINGTONSHIRE MED.GROUP (A84005),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,162,3.08641975308642
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BELFORD MEDICAL PRACTICE (A84008),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,89,10.1123595505618
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BELLINGHAM PRACTICE (A84027),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,49,6.12244897959184
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BRANCH END SURGERY (A84047),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,105,8.57142857142857
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BURN BRAE MEDICAL GROUP (A84024),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,14,200,7
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,COQUET MEDICAL GROUP (A84022),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,179,3.91061452513966
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,CORBRIDGE HEALTH CENTRE (A84018),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,12,173,6.9364161849711
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,CRAMLINGTON MEDICAL GROUP (A84025),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,77,3.8961038961039
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,ELSDON AVENUE SURGERY (A84619),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,55,1.81818181818182
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,FORUM FAMILY PRACTICE (A84038),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,121,5.78512396694215
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GAS HOUSE LANE SURGERY (A84039),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,114,4.3859649122807
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GREYSTOKE SURGERY (A84031),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,194,3.09278350515464
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GUIDEPOST MEDICAL GROUP (A84020),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,137,3.64963503649635
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HALTWHISTLE MEDICAL GROUP (A84034),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,96,9.375
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT (A84045),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,83,1.20481927710843
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HUMSHAUGH & WARK MED GRP (A84040),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,59,6.77966101694915
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,MARINE MEDICAL GROUP (A84014),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,11,217,5.06912442396313
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,NETHERFIELD HOUSE (A84037),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,85,5.88235294117647
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,NORTHUMBERLAND HEALTH (A84029),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,45,11.1111111111111
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,PONTELAND MEDICAL GROUP (A84007),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,161,3.1055900621118
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,PRUDHOE MEDICAL GROUP (A84016),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,92,4.34782608695652
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,RAILWAY MEDICAL GROUP (A84009),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,17,321,5.29595015576324
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,RIVERSDALE SURGERY (A84035),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,84,7.14285714285714
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,SCOTS GAP MEDICAL GROUP (A84042),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,34,8.82352941176471
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,SEATON PARK MEDICAL GROUP (A84028),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,18,236,7.6271186440678
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE ADDERLANE SURGERY (A84614),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,24,4.16666666666667
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE GABLES MEDICAL GROUP (A84013),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,14,98,14.2857142857143
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE ROTHBURY PRACTICE (A84002),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,123,5.69105691056911
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE SELE MEDICAL PRACTICE (A84033),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,117,5.12820512820513
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,UNION BRAE & NORHAM PRAC (A84044),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,136,5.88235294117647
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,VALENS MEDICAL PARTNERSHIP (A84036),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,30,597,5.0251256281407
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,VILLAGE MEDICAL GROUP (A84030),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,16,198,8.08080808080808
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,WELL CLOSE MEDICAL GROUP (A84026),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,16,228,7.01754385964912
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,WHITE MEDICAL GROUP (A84011),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,121,4.13223140495868
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,WOOLER HEALTH (A84604),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,70,2.85714285714286
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,ALBERT ROAD SURGERY (A88010),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,49,8.16326530612245
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,CENTRAL SURGERY (A88013),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,13,226,5.75221238938053
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,COLLIERY COURT MEDICAL GROUP (A88016),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,107,1.86915887850467
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,DR THORNILEY-WALKER & PARTNERS (A88009),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,90,3.33333333333333
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,EAST WING PRACTICE (A88613),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,72,9.72222222222222
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,ELLISON VIEW SURGERY (A88012),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,63,4.76190476190476
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,FARNHAM MEDICAL CTR. (A88002),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,16,246,6.50406504065041
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,IMEARY MEDICAL GROUP (A88601),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,47,2.12765957446809
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,MARSDEN MEDICAL GROUP (A88003),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,206,3.88349514563107
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,MAYFIELD MEDICAL GROUP (A88004),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,119,6.72268907563025
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,RAVENSWORTH SURGERY (A88608),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,73,2.73972602739726
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,ST GEORGE & RIVERSIDE MEDICAL PRACTICE (A88015),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,85,3.52941176470588
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,TALBOT MEDICAL CENTRE (A88006),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,120,4.16666666666667
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,THE G.P.SUITE (A88025),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,77,1.2987012987013
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,THE GLEN MEDICAL GROUP (A88022),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,10,121,8.26446280991736
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,TRINITY MEDICAL CENTRE (A88008),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,64,6.25
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,VICTORIA MEDICAL CENTRE (A88001),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,59,3.38983050847458
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,WENLOCK ROAD SURGERY (A88005),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,52,3.84615384615385
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,WEST VIEW SURGERY (A88014),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,0,11,0
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,WHITBURN SURGERY (A88023),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,84,5.95238095238095
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,WAWN STREET SURGERY (A88007) ( C 01-May-25 ),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,96,5.20833333333333
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,ASHBURN MEDICAL CENTRE (A89018),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,55,3.63636363636364
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,BRIDGE VIEW MEDICAL GROUP (A89019),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,16,183,8.7431693989071
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,CASTLETOWN MEDICAL CENTRE (A89036),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,20,5
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,CHESTER SURGERY (A89623),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,32,6.25
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,CONCORD MEDICAL PRACTICE (A89022),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,77,9.09090909090909
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,DEERNESS PARK MEDICAL GROUP (A89001),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,113,5.30973451327434
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,FORGE MEDICAL PRACTICE (A89020),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,70,8.57142857142857
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,"FULWELL MEDICAL CENTRE, (A89015)",Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,166,4.21686746987952
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,GALLERIES MEDICAL PRACTICE (A89012),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,11,116,9.48275862068966
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,GRANGEWOOD SURGERY (A89028),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,99,5.05050505050505
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HAPPY HOUSE SURGERY (A89041),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,78,11.5384615384615
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HERRINGTON MEDICAL CENTRE (A89009),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,12,139,8.63309352517986
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HETTON GROUP PRACTICE (A89004),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,11,186,5.91397849462366
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,"HOUGHTON MEDICAL GROUP, (A89023)",Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,12,86,13.953488372093
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HYLTON MEDICAL GROUP (A89031),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,39,5.12820512820513
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,I J HEALTHCARE (A89617),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,41,7.31707317073171
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,KEPIER MEDICAL PRACTICE (A89021),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,98,3.06122448979592
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,MILLFIELD MEDICAL GROUP (A89017),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,19,136,13.9705882352941
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,MONKWEARMOUTH HEALTH CENTRE (A89040),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,62,3.2258064516129
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,NEW SILKSWORTH MEDICAL PRACTICE (A89032),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,142,4.92957746478873
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,NEW WASHINGTON MEDICAL GROUP (A89026),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,82,8.53658536585366
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,PALLION FAMILY PRACTICE (A89007),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,127,6.2992125984252
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,PARK LANE PRACTICE (A89034),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,22,4.54545454545455
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,RED HOUSE MEDICAL CENTRE (A89008),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,52,3.84615384615385
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,RICKLETON MEDICAL CENTRE (A89616),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,23,8.69565217391304
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,RIVERVIEW SURGERY (A89002),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,42,9.52380952380952
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SOUTHLANDS MEDICAL GROUP (A89035),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,108,7.40740740740741
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SPRINGWELL MEDICAL GROUP (A89027),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,64,3.125
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,ST BEDE MEDICAL CENTRE (A89016),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,109,5.5045871559633
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SUNDERLAND GP ALLIANCE MEDICAL PRACTICE (A89025),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,98,6.12244897959184
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG (A89614),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,53,7.54716981132075
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,THE BROADWAY MEDICAL PRACTICE (A89024),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,107,4.67289719626168
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,THE NEW CITY MEDICAL GROUP (A89013),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,74,2.7027027027027
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,THE STEPHENSON MEDICAL PRACTICE (A89010),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,10,182,5.49450549450549
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,VILLAGE SURGERY PARTNERSHIP (A89011),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,74,5.40540540540541
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,VILLETTE SURGERY (A89005),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,74,5.40540540540541
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,WEARSIDE MEDICAL PRACTICE - PALLION (A89006),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,65,4.61538461538462
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,WESTBOURNE MEDICAL GROUP (A89030),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,97,7.21649484536082
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,ALSTON MEDICAL PRACTICE (A82004),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,32,3.125
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,APPLEBY MEDICAL PRACTICE (A82006),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,93,2.1505376344086
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,ASPATRIA MEDICAL GROUP (A82055),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,92,4.34782608695652
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,BIRBECK MEDICAL GROUP (A82035),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,10,237,4.21940928270042
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,BRAMPTON MEDICAL PRACTICE (A82012),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,20,288,6.94444444444444
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CALDBECK SURGERY (A82014),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,66,7.57575757575758
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CARLISLE CENTRAL PRACTICE (A82015),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,41,4.8780487804878
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CARLISLE HEALTHCARE (A82016),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,22,532,4.13533834586466
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CASTLEGATE AND DERWENT SURGERY (A82021),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,15,285,5.26315789473684
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CASTLEHEAD MEDICAL CENTRE (A82028),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,159,3.14465408805031
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,COURT THORN SURGERY (A82631),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,49,10.2040816326531
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,DALSTON MEDICAL GROUP (A82022),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,91,3.2967032967033
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,DISTINGTON SURGERY (A82023),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,59,6.77966101694915
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,EDEN MEDICAL GROUP (A82020),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,13,202,6.43564356435644
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,FELLVIEW HEALTHCARE (A82044),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,24,258,9.30232558139535
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,GLENRIDDING HEALTH CENTRE (A82620),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,0,7,0
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,JAMES STREET GROUP PRACT (A82047),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,29,384,7.55208333333333
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,KIRKOSWALD SURGERY (A82617),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,0,39,0
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,LONGTOWN MEDICAL CENTRE (A82646),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,46,10.8695652173913
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,LOWTHER MEDICAL CENTRE (A82041),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,155,4.51612903225806
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,MANSION HOUSE SURGERY (A82075),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,89,3.37078651685393
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,MARYPORT HEALTH SERVICES (A82032),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,192,4.16666666666667
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,SEASCALE HEALTH CENTRE (A82024),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,75,9.33333333333333
Mar-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,SHAP MEDICAL PRACTICE (A82031),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,41,2.4390243902439
